,reaction_id,chemical_composition,surface_composition,facet,sites,coverages,reactants,products,reaction_energy,activation_energy,dft_code,dft_functional,username,pub_id,atoms_name,atoms_id,doi,equation
50,339489,Sc12,Sc,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-1.0030774607575665,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f3c30f3d786912927186332c4975837c', 'b2e5bdf994fa0a7b9872aee67bb5772e', '814573b47b611d09d6659e4b4132373c', 'a288ef81d3c97cf3abec42adb620ebbd']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
51,339490,Sc12,Sc,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.9533760042567963,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f3c30f3d786912927186332c4975837c', 'b2e5bdf994fa0a7b9872aee67bb5772e', '814573b47b611d09d6659e4b4132373c', 'ddb9726e47fd99df509f231307e71f7a']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
52,339491,Sc12,Sc,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.17574921264261434,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f3c30f3d786912927186332c4975837c', 'b2e5bdf994fa0a7b9872aee67bb5772e', '814573b47b611d09d6659e4b4132373c', 'a1e26944ebe535de64776d70cfe47b21']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
53,339517,Cr12,Cr,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.8785783046577933,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9c2801245f1fa0539d3959ade74f6694', 'd8cce1c5a485b2cd09222e77f228a396', '814573b47b611d09d6659e4b4132373c', 'f21d16009e9aaa7bfef4c1252353699c']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
54,339518,Cr12,Cr,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.8774513451598693,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9c2801245f1fa0539d3959ade74f6694', 'd8cce1c5a485b2cd09222e77f228a396', '814573b47b611d09d6659e4b4132373c', '6953d3715b331a54b8e5e626b126bb7c']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
55,339519,Cr12,Cr,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.12552842673997588,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9c2801245f1fa0539d3959ade74f6694', 'd8cce1c5a485b2cd09222e77f228a396', '814573b47b611d09d6659e4b4132373c', '5aa70dc5950463e38fe2d820572c24c4']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
56,339554,Cu12,Cu,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.08455298064748717,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['378eb495d309a4ab4664968c6ea3c076', '296c33f028fd9a9fdef8904ac327b18c', '814573b47b611d09d6659e4b4132373c', 'd9c51ecc8ba1d3456f3f8a53c49aa22a']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
57,339555,Cu12,Cu,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.0535604389505977,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['378eb495d309a4ab4664968c6ea3c076', '296c33f028fd9a9fdef8904ac327b18c', '814573b47b611d09d6659e4b4132373c', 'f0b78e890649c84d21816011ff57787b']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
58,339556,Cu12,Cu,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.039638822860950995,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['378eb495d309a4ab4664968c6ea3c076', '296c33f028fd9a9fdef8904ac327b18c', '814573b47b611d09d6659e4b4132373c', '9cb81086e1ae960da2ac6e6ca229523f']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
59,339557,Cu12,Cu,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.5209366375429738,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['378eb495d309a4ab4664968c6ea3c076', '296c33f028fd9a9fdef8904ac327b18c', '814573b47b611d09d6659e4b4132373c', 'be81077beb8ce3e7a0be2e8dcff5059d']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
60,339586,Al12,Al,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.35062371521192404,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['26a824344331a922a29a845707e93b3c', 'e2950dae1517099ec22098816aa94c6d', '814573b47b611d09d6659e4b4132373c', '74ffe0d800e827e11232cacbea0dcdc8']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
61,339587,Al12,Al,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.5540188774519095,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['26a824344331a922a29a845707e93b3c', 'e2950dae1517099ec22098816aa94c6d', '814573b47b611d09d6659e4b4132373c', 'd1c2605caac183d6c3a0ec1fea952a92']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
62,339588,Al12,Al,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.30250296793204257,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['26a824344331a922a29a845707e93b3c', 'e2950dae1517099ec22098816aa94c6d', '814573b47b611d09d6659e4b4132373c', 'e4355f88b3549971519f04eb4be43614']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
63,339608,Bi12,Bi,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},1.0202652593443702,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['19afd1b4858cdff019b37717a0732a0d', 'e092da250185dd2f194358a58bcc9b20', '814573b47b611d09d6659e4b4132373c', 'f4c262c95d4836947c2a5179a72afdb5']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
64,339609,Bi12,Bi,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.9373754384442066,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['19afd1b4858cdff019b37717a0732a0d', 'e092da250185dd2f194358a58bcc9b20', '814573b47b611d09d6659e4b4132373c', 'ccf661bba1543f01b4dfa170a63825f4']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
65,339624,Ti12,Ti,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.9564761971587075,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cd42ad8370a782ca5948e369034d4e5b', '3f7c883d9874b262f1369ee5c1a68774', '814573b47b611d09d6659e4b4132373c', 'ba1d0bf53efb2bd313259a4bfd3f8481']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
66,339625,Ti12,Ti,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-1.0104374598585935,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cd42ad8370a782ca5948e369034d4e5b', '3f7c883d9874b262f1369ee5c1a68774', '814573b47b611d09d6659e4b4132373c', 'de52afacf213cfffa4ad584d2310358d']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
67,339626,Ti12,Ti,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.24386066704121845,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cd42ad8370a782ca5948e369034d4e5b', '3f7c883d9874b262f1369ee5c1a68774', '814573b47b611d09d6659e4b4132373c', '3765cc18159f969fd7e38155f59838e1']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
68,339645,Os12,Os,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.1685786047591762,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['aa9e33f2845f3dbe02a16377aca30e3d', '10ec477c4f48bd1cb446decd80f21aec', '814573b47b611d09d6659e4b4132373c', '1c48215b2f1813257503a5b723ce53ad']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
69,339646,Os12,Os,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.25851345295720307,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['aa9e33f2845f3dbe02a16377aca30e3d', '10ec477c4f48bd1cb446decd80f21aec', '814573b47b611d09d6659e4b4132373c', '54d7e4dd2c1895d62962aacc700b392c']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
70,339647,Os12,Os,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.22875957345874554,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['aa9e33f2845f3dbe02a16377aca30e3d', '10ec477c4f48bd1cb446decd80f21aec', '814573b47b611d09d6659e4b4132373c', '657d5bb52db2ac8cc8a0980681cbe48d']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
71,339648,Os12,Os,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.06502976515818659,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['aa9e33f2845f3dbe02a16377aca30e3d', '10ec477c4f48bd1cb446decd80f21aec', '814573b47b611d09d6659e4b4132373c', '1f33ec71809fcb894379298421aeb885']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
72,339669,Cd12,Cd,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.8393683331387649,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e7587cb7c4d7c20a0cd53daa4dc09bf0', '9fb12402e32480268ccc699eb992b76e', '814573b47b611d09d6659e4b4132373c', 'f5a538d548aae39da2b0324e6f171009']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
73,339670,Cd12,Cd,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.8713617095391157,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e7587cb7c4d7c20a0cd53daa4dc09bf0', '9fb12402e32480268ccc699eb992b76e', '814573b47b611d09d6659e4b4132373c', 'c0aa07215c3cc0679de41f80e8c26917']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
74,339671,Cd12,Cd,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.9660159641398707,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e7587cb7c4d7c20a0cd53daa4dc09bf0', '9fb12402e32480268ccc699eb992b76e', '814573b47b611d09d6659e4b4132373c', 'd4a85d7861982e3b69c6a9a4529bae93']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
75,339689,Pb12,Pb,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.7541599663427689,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['5c057b916f46d77fe294cb3d9694e398', '812c4dba477c3909327fde34c92dbe87', '814573b47b611d09d6659e4b4132373c', '5f9de9202fd9d9603483a4178ecaa1ee']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
76,339690,Pb12,Pb,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.8064918113423403,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['5c057b916f46d77fe294cb3d9694e398', '812c4dba477c3909327fde34c92dbe87', '814573b47b611d09d6659e4b4132373c', 'a0d5a1f7e41aa62234eb22ec27f298d6']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
77,339691,Pb12,Pb,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.8330755646429964,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['5c057b916f46d77fe294cb3d9694e398', '812c4dba477c3909327fde34c92dbe87', '814573b47b611d09d6659e4b4132373c', 'f967e836332af6b03504ec24b60aaa99']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
78,339711,Mo12,Mo,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.7747315004589552,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['ed6e57d233c3824ed096fb13f6e03848', 'fbe728f34302e153d1575be2b7f20df9', '814573b47b611d09d6659e4b4132373c', '5044299184b10cc00d4968e7b36d8d52']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
79,339712,Mo12,Mo,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.9890869999571521,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['ed6e57d233c3824ed096fb13f6e03848', 'fbe728f34302e153d1575be2b7f20df9', '814573b47b611d09d6659e4b4132373c', 'ad476641ec64e09d35a4967a4da6d014']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
80,339713,Mo12,Mo,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.1500294207408217,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['ed6e57d233c3824ed096fb13f6e03848', 'fbe728f34302e153d1575be2b7f20df9', '814573b47b611d09d6659e4b4132373c', '60e0009ef9375d5e605ffacfccb43688']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
81,339726,Rh12,Rh,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.17994343915685818,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cc5bb1cbba44b3e3cdf962ef7509c57a', '7d6f4e186c2cd76d8f427cf03be1055d', '814573b47b611d09d6659e4b4132373c', '388705b9a1b1514d4ea613087482c4f4']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
82,339727,Rh12,Rh,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.28427501425809965,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cc5bb1cbba44b3e3cdf962ef7509c57a', '7d6f4e186c2cd76d8f427cf03be1055d', '814573b47b611d09d6659e4b4132373c', 'b21a33a3e669e0fde94648ef8695a8de']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
83,339728,Rh12,Rh,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.24520218815720796,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cc5bb1cbba44b3e3cdf962ef7509c57a', '7d6f4e186c2cd76d8f427cf03be1055d', '814573b47b611d09d6659e4b4132373c', '5485c3840f26e63d99070d3be5594c65']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
84,339729,Rh12,Rh,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.035285273558628205,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cc5bb1cbba44b3e3cdf962ef7509c57a', '7d6f4e186c2cd76d8f427cf03be1055d', '814573b47b611d09d6659e4b4132373c', '8b0e05935c0bd8fb12df056713d260c3']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
85,339761,In12,In,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.9067151477402433,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['92622eb854fc89b364540bb2a63f8f57', '24037157f03c1a9a3e68679299440793', '814573b47b611d09d6659e4b4132373c', 'd4e3ddebcbbb828022d7209eee5e7d88']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
86,339762,In12,In,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.8628978808419845,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['92622eb854fc89b364540bb2a63f8f57', '24037157f03c1a9a3e68679299440793', '814573b47b611d09d6659e4b4132373c', 'ca2a3ddcf7cae4146afee151d118f16f']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
87,339763,In12,In,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.9946843816406101,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['92622eb854fc89b364540bb2a63f8f57', '24037157f03c1a9a3e68679299440793', '814573b47b611d09d6659e4b4132373c', 'ceb04793c426237c62f425d27d52e0b8']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
88,339784,Ru12,Ru,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.2718007716566433,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f4f8e2ce75ebddff240923a5dfd71d07', '5885dcfad28797b77af6938345f9971d', '814573b47b611d09d6659e4b4132373c', 'e3981ffb136e2291c81b82b37ea389e1']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
89,339785,Ru12,Ru,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.4111656428567301,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f4f8e2ce75ebddff240923a5dfd71d07', '5885dcfad28797b77af6938345f9971d', '814573b47b611d09d6659e4b4132373c', '6aca3ae6772834baa8d1be917dcaa0de']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
90,339786,Ru12,Ru,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.37425013525623285,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f4f8e2ce75ebddff240923a5dfd71d07', '5885dcfad28797b77af6938345f9971d', '814573b47b611d09d6659e4b4132373c', '54a64ce35ac9ffa0bc58539a5e4304e9']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
91,339787,Ru12,Ru,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.09580311924312923,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f4f8e2ce75ebddff240923a5dfd71d07', '5885dcfad28797b77af6938345f9971d', '814573b47b611d09d6659e4b4132373c', 'f606f96dc1342c5ee1e6c82dd706b60c']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
92,339800,Pt12,Pt,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.20368768466047982,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['54b4bea6658105be72e2d0d4082a5baf', '6201d073c205dc9097862b490aec3b4b', '814573b47b611d09d6659e4b4132373c', '664ace159045d821ab272652ce4ead29']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
93,339801,Pt12,Pt,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.22914597505493361,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['54b4bea6658105be72e2d0d4082a5baf', '6201d073c205dc9097862b490aec3b4b', '814573b47b611d09d6659e4b4132373c', '9c3073c7b31592ac7fb1a2b6ad858674']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
94,339802,Pt12,Pt,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.1942884644585945,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['54b4bea6658105be72e2d0d4082a5baf', '6201d073c205dc9097862b490aec3b4b', '814573b47b611d09d6659e4b4132373c', '2be0c4be20c25cbafce8d27141daedfb']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
95,339803,Pt12,Pt,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.31231403235776156,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['54b4bea6658105be72e2d0d4082a5baf', '6201d073c205dc9097862b490aec3b4b', '814573b47b611d09d6659e4b4132373c', '1d3a646f0a686b869fa49e1ced0bde42']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
96,339818,Re12,Re,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.33800797335695165,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['dd394dd9d09c6a116feef266d501b26e', '23cdf1f1204a77dcda68b664bb98baea', '814573b47b611d09d6659e4b4132373c', '5a0cccb2a5173201352275b9b12ea66d']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
97,339819,Re12,Re,111,{'H': 'hollow|A_A_A|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.5119850445580312,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['dd394dd9d09c6a116feef266d501b26e', '23cdf1f1204a77dcda68b664bb98baea', '814573b47b611d09d6659e4b4132373c', 'ab1af1d1b910409fe656e6df059dd07c']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
98,339820,Re12,Re,111,{'H': 'hollow|A_A_A|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.4916660321568713,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['dd394dd9d09c6a116feef266d501b26e', '23cdf1f1204a77dcda68b664bb98baea', '814573b47b611d09d6659e4b4132373c', 'fa988d319f9737cc0abb70e2ecec8679']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
99,339821,Re12,Re,111,{'H': 'top|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.056626617742068674,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['dd394dd9d09c6a116feef266d501b26e', '23cdf1f1204a77dcda68b664bb98baea', '814573b47b611d09d6659e4b4132373c', '63595bfb072888fb687c6ada3ff1e06f']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
